Hours since 00:00 Jan 1,Small - Day AC,Small - Night AC,Small - No AC,Medium - Day AC,Medium - Night AC,Medium - No AC,Large - Day AC,Large - Night AC,Large - No AC,Large - Slef Con,Medium - Slef Con
205,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
206,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
207,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
208,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
209,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
210,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
211,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
212,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
213,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
214,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
215,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
216,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
217,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
218,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
219,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
220,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
221,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
222,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
223,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
224,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
225,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
226,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
227,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
228,0.435382191,0.242683797,0.332007233,0.717100079,0.39971449,0.546835443,1.024428684,0.5710207,0.78119349,1.640566741,1.148396719
229,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
230,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
231,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
232,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
233,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
234,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
235,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
236,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
237,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
238,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
239,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
240,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
241,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
242,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
243,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
244,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
245,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
246,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
247,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
248,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
249,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
250,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
251,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
252,0.435382191,0.242683797,0.332007233,0.717100079,0.39971449,0.546835443,1.024428684,0.5710207,0.78119349,1.640566741,1.148396719
253,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
254,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
255,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
256,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
257,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
258,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
259,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
260,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
261,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
262,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
263,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
264,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
265,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
266,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
267,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
268,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
269,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
270,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
271,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
272,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
273,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
274,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
275,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
276,0.435382191,0.242683797,0.332007233,0.717100079,0.39971449,0.546835443,1.024428684,0.5710207,0.78119349,1.640566741,1.148396719
277,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
278,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
279,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
280,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
281,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
282,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
283,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
284,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
285,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
286,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
287,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
288,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
289,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
290,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
291,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
292,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
293,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
294,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
295,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
296,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
297,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
298,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
299,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
300,0.435382191,0.242683797,0.332007233,0.717100079,0.39971449,0.546835443,1.024428684,0.5710207,0.78119349,1.640566741,1.148396719
301,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
302,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
303,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
304,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
305,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
306,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
307,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
308,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
309,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
310,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
311,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
312,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
313,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
314,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
315,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
316,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0.223713647,0.156599553
317,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.447427293,0.313199105
318,0.241134752,0.291220557,0.313562387,0.397163121,0.479657388,0.516455696,0.567375887,0.685224839,0.737793852,0.536912752,0.375838926
319,0.281323877,0.291220557,0.332007233,0.463356974,0.479657388,0.546835443,0.661938534,0.685224839,0.78119349,0.62639821,0.438478747
320,0.321513002,0.254817987,0.313562387,0.529550827,0.419700214,0.516455696,0.756501182,0.599571734,0.737793852,0.715883669,0.501118568
321,0.348305753,0.236616702,0.295117541,0.573680063,0.389721627,0.486075949,0.819542947,0.556745182,0.694394213,0.775540641,0.542878449
322,0.375098503,0.218415418,0.307414105,0.617809299,0.359743041,0.506329114,0.882584712,0.51391863,0.723327306,1.461595824,1.023117077
323,0.401891253,0.218415418,0.344303797,0.661938534,0.359743041,0.567088608,0.945626478,0.51391863,0.810126582,1.789709172,1.252796421
324,0.435382191,0.242683797,0.332007233,0.717100079,0.39971449,0.546835443,1.024428684,0.5710207,0.78119349,1.640566741,1.148396719
325,0.468873128,0.266952177,0.344303797,0.772261623,0.439685939,0.567088608,1.10323089,0.628122769,0.810126582,1.49142431,1.043997017
326,0.502364066,0.291220557,0.356600362,0.827423168,0.479657388,0.587341772,1.182033097,0.685224839,0.839059675,1.342281879,0.939597315
327,0.535855004,0.364025696,0.368896926,0.882584712,0.599571734,0.607594937,1.260835303,0.856531049,0.867992767,1.193139448,0.835197614
328,0.569345942,0.436830835,0.401175407,0.937746257,0.719486081,0.660759494,1.33963751,1.027837259,0.943942134,1.267710664,0.887397465
329,0.602836879,0.546038544,0.433453888,0.992907801,0.899357602,0.713924051,1.418439716,1.284796574,1.019891501,1.342281879,0.939597315
330,0.535855004,0.728051392,0.465732369,0.882584712,1.199143469,0.767088608,1.260835303,1.713062099,1.095840868,1.193139448,0.835197614
331,0.468873128,0.728051392,0.49801085,0.772261623,1.199143469,0.820253165,1.10323089,1.713062099,1.171790235,1.043997017,0.730797912
332,0.401891253,0.673447537,0.516455696,0.661938534,1.109207709,0.850632911,0.945626478,1.584582441,1.215189873,0.894854586,0.62639821
333,0.334909377,0.552105639,0.442676311,0.551615445,0.909350464,0.729113924,0.788022065,1.299072091,1.04159132,0.745712155,0.521998509
334,0.267927502,0.43076374,0.405786618,0.441292356,0.709493219,0.66835443,0.630417652,1.013561742,0.954792043,0.596569724,0.417598807
335,0.200945626,0.309421842,0.368896926,0.330969267,0.509635974,0.607594937,0.472813239,0.728051392,0.867992767,0.447427293,0.313199105
336,0.200945626,0.254817987,0.295117541,0.330969267,0.419700214,0.486075949,0.472813239,0.599571734,0.694394213,0.223713647,0.156599553
337,0.200945626,0.236616702,0.276672694,0.330969267,0.389721627,0.455696203,0.472813239,0.556745182,0.650994575,0,0
338,0.200945626,0.218415418,0.258227848,0.330969267,0.359743041,0.425316456,0.472813239,0.51391863,0.607594937,0,0
