Hours since 00:00 Jan 1,price,fit
5170,23.87,12.8
5171,23.87,12.8
5172,23.87,12.8
5173,23.87,12.8
5174,23.87,12.8
5175,40.05,12.8
5176,40.05,12.8
5177,40.05,12.8
5178,40.05,12.8
5179,40.05,12.8
5180,40.05,12.8
5181,23.87,12.8
5182,23.87,12.8
5183,21.78,12.8
5184,21.78,12.8
5185,21.78,12.8
5186,21.78,12.8
5187,21.78,12.8
5188,21.78,12.8
5189,21.78,12.8
5190,21.78,12.8
5191,23.87,12.8
5192,23.87,12.8
5193,23.87,12.8
5194,23.87,12.8
5195,23.87,12.8
5196,23.87,12.8
5197,23.87,12.8
5198,23.87,12.8
5199,40.05,12.8
5200,40.05,12.8
5201,40.05,12.8
5202,40.05,12.8
5203,40.05,12.8
5204,40.05,12.8
5205,23.87,12.8
5206,23.87,12.8
5207,21.78,12.8
5208,21.78,12.8
5209,21.78,12.8
5210,21.78,12.8
5211,21.78,12.8
5212,21.78,12.8
5213,21.78,12.8
5214,21.78,12.8
5215,23.87,12.8
5216,23.87,12.8
5217,23.87,12.8
5218,23.87,12.8
5219,23.87,12.8
5220,23.87,12.8
5221,23.87,12.8
5222,23.87,12.8
5223,40.05,12.8
5224,40.05,12.8
5225,40.05,12.8
5226,40.05,12.8
5227,40.05,12.8
5228,40.05,12.8
5229,23.87,12.8
5230,23.87,12.8
5231,21.78,12.8
5232,21.78,12.8
5233,21.78,12.8
5234,21.78,12.8
5235,21.78,12.8
5236,21.78,12.8
5237,21.78,12.8
5238,21.78,12.8
5239,23.87,12.8
5240,23.87,12.8
5241,23.87,12.8
5242,23.87,12.8
5243,23.87,12.8
5244,23.87,12.8
5245,23.87,12.8
5246,23.87,12.8
5247,40.05,12.8
5248,40.05,12.8
5249,40.05,12.8
5250,40.05,12.8
5251,40.05,12.8
5252,40.05,12.8
5253,23.87,12.8
5254,23.87,12.8
5255,21.78,12.8
5256,21.78,12.8
5257,21.78,12.8
5258,21.78,12.8
5259,21.78,12.8
5260,21.78,12.8
5261,21.78,12.8
5262,21.78,12.8
5263,23.87,12.8
5264,23.87,12.8
5265,23.87,12.8
5266,23.87,12.8
5267,23.87,12.8
5268,23.87,12.8
5269,23.87,12.8
5270,23.87,12.8
5271,40.05,12.8
5272,40.05,12.8
5273,40.05,12.8
5274,40.05,12.8
5275,40.05,12.8
5276,40.05,12.8
5277,23.87,12.8
5278,23.87,12.8
5279,21.78,12.8
5280,21.78,12.8
5281,21.78,12.8
5282,21.78,12.8
5283,21.78,12.8
5284,21.78,12.8
5285,21.78,12.8
5286,21.78,12.8
5287,23.87,12.8
5288,23.87,12.8
5289,23.87,12.8
5290,23.87,12.8
5291,23.87,12.8
5292,23.87,12.8
5293,23.87,12.8
5294,23.87,12.8
5295,40.05,12.8
5296,40.05,12.8
5297,40.05,12.8
5298,40.05,12.8
5299,40.05,12.8
5300,40.05,12.8
5301,23.87,12.8
5302,23.87,12.8
5303,21.78,12.8
5304,21.78,12.8
5305,21.78,12.8
5306,21.78,12.8
5307,21.78,12.8
5308,21.78,12.8
5309,21.78,12.8
5310,21.78,12.8
5311,23.87,12.8
5312,23.87,12.8
5313,23.87,12.8
5314,23.87,12.8
5315,23.87,12.8
5316,23.87,12.8
5317,23.87,12.8
5318,23.87,12.8
5319,40.05,12.8
5320,40.05,12.8
5321,40.05,12.8
5322,40.05,12.8
5323,40.05,12.8
5324,40.05,12.8
5325,23.87,12.8
5326,23.87,12.8
5327,21.78,12.8
5328,21.78,12.8
5329,21.78,12.8
5330,21.78,12.8
5331,21.78,12.8
5332,21.78,12.8
5333,21.78,12.8
5334,21.78,12.8
5335,23.87,12.8
5336,23.87,12.8
5337,23.87,12.8
5338,23.87,12.8
5339,23.87,12.8
5340,23.87,12.8
5341,23.87,12.8
5342,23.87,12.8
5343,40.05,12.8
5344,40.05,12.8
5345,40.05,12.8
5346,40.05,12.8
5347,40.05,12.8
5348,40.05,12.8
5349,23.87,12.8
5350,23.87,12.8
5351,21.78,12.8
5352,21.78,12.8
5353,21.78,12.8
5354,21.78,12.8
5355,21.78,12.8
5356,21.78,12.8
5357,21.78,12.8
5358,21.78,12.8
5359,23.87,12.8
5360,23.87,12.8
5361,23.87,12.8
5362,23.87,12.8
5363,23.87,12.8
5364,23.87,12.8
5365,23.87,12.8
5366,23.87,12.8
5367,40.05,12.8
5368,40.05,12.8
5369,40.05,12.8
5370,40.05,12.8
5371,40.05,12.8
5372,40.05,12.8
5373,23.87,12.8
5374,23.87,12.8
5375,21.78,12.8
5376,21.78,12.8
5377,21.78,12.8
5378,21.78,12.8
5379,21.78,12.8
5380,21.78,12.8
5381,21.78,12.8
5382,21.78,12.8
5383,23.87,12.8
5384,23.87,12.8
5385,23.87,12.8
5386,23.87,12.8
5387,23.87,12.8
5388,23.87,12.8
5389,23.87,12.8
5390,23.87,12.8
5391,40.05,12.8
5392,40.05,12.8
5393,40.05,12.8
5394,40.05,12.8
5395,40.05,12.8
5396,40.05,12.8
5397,23.87,12.8
5398,23.87,12.8
5399,21.78,12.8
5400,21.78,12.8
5401,21.78,12.8
5402,21.78,12.8
5403,21.78,12.8
5404,21.78,12.8
5405,21.78,12.8
5406,21.78,12.8
5407,23.87,12.8
5408,23.87,12.8
5409,23.87,12.8
5410,23.87,12.8
5411,23.87,12.8
5412,23.87,12.8
5413,23.87,12.8
5414,23.87,12.8
5415,40.05,12.8
5416,40.05,12.8
5417,40.05,12.8
5418,40.05,12.8
5419,40.05,12.8
5420,40.05,12.8
5421,23.87,12.8
5422,23.87,12.8
5423,21.78,12.8
5424,21.78,12.8
5425,21.78,12.8
5426,21.78,12.8
5427,21.78,12.8
5428,21.78,12.8
5429,21.78,12.8
5430,21.78,12.8
5431,23.87,12.8
5432,23.87,12.8
5433,23.87,12.8
5434,23.87,12.8
5435,23.87,12.8
5436,23.87,12.8
5437,23.87,12.8
5438,23.87,12.8
5439,40.05,12.8
5440,40.05,12.8
5441,40.05,12.8
5442,40.05,12.8
5443,40.05,12.8
5444,40.05,12.8
5445,23.87,12.8
5446,23.87,12.8
5447,21.78,12.8
5448,21.78,12.8
5449,21.78,12.8
5450,21.78,12.8
5451,21.78,12.8
5452,21.78,12.8
5453,21.78,12.8
5454,21.78,12.8
5455,23.87,12.8
5456,23.87,12.8
5457,23.87,12.8
5458,23.87,12.8
5459,23.87,12.8
5460,23.87,12.8
5461,23.87,12.8
5462,23.87,12.8
5463,40.05,12.8
5464,40.05,12.8
5465,40.05,12.8
5466,40.05,12.8
5467,40.05,12.8
5468,40.05,12.8
5469,23.87,12.8
5470,23.87,12.8
5471,21.78,12.8
5472,21.78,12.8
5473,21.78,12.8
5474,21.78,12.8
5475,21.78,12.8
5476,21.78,12.8
5477,21.78,12.8
5478,21.78,12.8
5479,23.87,12.8
5480,23.87,12.8
5481,23.87,12.8
5482,23.87,12.8
5483,23.87,12.8
5484,23.87,12.8
5485,23.87,12.8
5486,23.87,12.8
5487,40.05,12.8
5488,40.05,12.8
5489,40.05,12.8
5490,40.05,12.8
5491,40.05,12.8
5492,40.05,12.8
5493,23.87,12.8
5494,23.87,12.8
5495,21.78,12.8
5496,21.78,12.8
5497,21.78,12.8
5498,21.78,12.8
5499,21.78,12.8
5500,21.78,12.8
5501,21.78,12.8
5502,21.78,12.8
5503,23.87,12.8
5504,23.87,12.8
5505,23.87,12.8
5506,23.87,12.8
5507,23.87,12.8
5508,23.87,12.8
5509,23.87,12.8
5510,23.87,12.8
5511,40.05,12.8
5512,40.05,12.8
5513,40.05,12.8
5514,40.05,12.8
5515,40.05,12.8
5516,40.05,12.8
5517,23.87,12.8
5518,23.87,12.8
5519,21.78,12.8
5520,21.78,12.8
5521,21.78,12.8
5522,21.78,12.8
5523,21.78,12.8
5524,21.78,12.8
5525,21.78,12.8
5526,21.78,12.8
5527,23.87,12.8
5528,23.87,12.8
5529,23.87,12.8
5530,23.87,12.8
5531,23.87,12.8
5532,23.87,12.8
5533,23.87,12.8
5534,23.87,12.8
5535,40.05,12.8
5536,40.05,12.8
5537,40.05,12.8
5538,40.05,12.8
5539,40.05,12.8
5540,40.05,12.8
5541,23.87,12.8
5542,23.87,12.8
5543,21.78,12.8
5544,21.78,12.8
5545,21.78,12.8
5546,21.78,12.8
5547,21.78,12.8
5548,21.78,12.8
5549,21.78,12.8
5550,21.78,12.8
5551,23.87,12.8
5552,23.87,12.8
5553,23.87,12.8
5554,23.87,12.8
5555,23.87,12.8
5556,23.87,12.8
5557,23.87,12.8
5558,23.87,12.8
5559,40.05,12.8
5560,40.05,12.8
5561,40.05,12.8
5562,40.05,12.8
5563,40.05,12.8
5564,40.05,12.8
5565,23.87,12.8
5566,23.87,12.8
5567,21.78,12.8
5568,21.78,12.8
5569,21.78,12.8
5570,21.78,12.8
5571,21.78,12.8
5572,21.78,12.8
5573,21.78,12.8
5574,21.78,12.8
5575,23.87,12.8
5576,23.87,12.8
5577,23.87,12.8
5578,23.87,12.8
5579,23.87,12.8
5580,23.87,12.8
5581,23.87,12.8
5582,23.87,12.8
5583,40.05,12.8
5584,40.05,12.8
5585,40.05,12.8
5586,40.05,12.8
5587,40.05,12.8
5588,40.05,12.8
5589,23.87,12.8
5590,23.87,12.8
5591,21.78,12.8
5592,21.78,12.8
5593,21.78,12.8
5594,21.78,12.8
5595,21.78,12.8
5596,21.78,12.8
5597,21.78,12.8
5598,21.78,12.8
5599,23.87,12.8
5600,23.87,12.8
5601,23.87,12.8
5602,23.87,12.8
5603,23.87,12.8
5604,23.87,12.8
5605,23.87,12.8
5606,23.87,12.8
5607,40.05,12.8
5608,40.05,12.8
5609,40.05,12.8
5610,40.05,12.8
5611,40.05,12.8
5612,40.05,12.8
5613,23.87,12.8
5614,23.87,12.8
5615,21.78,12.8
5616,21.78,12.8
5617,21.78,12.8
5618,21.78,12.8
5619,21.78,12.8
5620,21.78,12.8
5621,21.78,12.8
5622,21.78,12.8
5623,23.87,12.8
5624,23.87,12.8
5625,23.87,12.8
5626,23.87,12.8
5627,23.87,12.8
5628,23.87,12.8
5629,23.87,12.8
5630,23.87,12.8
5631,40.05,12.8
5632,40.05,12.8
5633,40.05,12.8
5634,40.05,12.8
5635,40.05,12.8
5636,40.05,12.8
5637,23.87,12.8
5638,23.87,12.8
5639,21.78,12.8
5640,21.78,12.8
5641,21.78,12.8
5642,21.78,12.8
5643,21.78,12.8
5644,21.78,12.8
5645,21.78,12.8
5646,21.78,12.8
5647,23.87,12.8
5648,23.87,12.8
5649,23.87,12.8
5650,23.87,12.8
5651,23.87,12.8
5652,23.87,12.8
5653,23.87,12.8
5654,23.87,12.8
5655,40.05,12.8
5656,40.05,12.8
5657,40.05,12.8
5658,40.05,12.8
5659,40.05,12.8
5660,40.05,12.8
5661,23.87,12.8
5662,23.87,12.8
5663,21.78,12.8
5664,21.78,12.8
5665,21.78,12.8
5666,21.78,12.8
5667,21.78,12.8
5668,21.78,12.8
5669,21.78,12.8
5670,21.78,12.8
5671,23.87,12.8
5672,23.87,12.8
5673,23.87,12.8
5674,23.87,12.8
5675,23.87,12.8
5676,23.87,12.8
5677,23.87,12.8
5678,23.87,12.8
5679,40.05,12.8
5680,40.05,12.8
5681,40.05,12.8
5682,40.05,12.8
5683,40.05,12.8
5684,40.05,12.8
5685,23.87,12.8
5686,23.87,12.8
5687,21.78,12.8
5688,21.78,12.8
5689,21.78,12.8
5690,21.78,12.8
5691,21.78,12.8
5692,21.78,12.8
5693,21.78,12.8
5694,21.78,12.8
5695,23.87,12.8
5696,23.87,12.8
5697,23.87,12.8
5698,23.87,12.8
5699,23.87,12.8
5700,23.87,12.8
5701,23.87,12.8
5702,23.87,12.8
5703,40.05,12.8
5704,40.05,12.8
5705,40.05,12.8
5706,40.05,12.8
5707,40.05,12.8
5708,40.05,12.8
5709,23.87,12.8
5710,23.87,12.8
5711,21.78,12.8
5712,21.78,12.8
5713,21.78,12.8
5714,21.78,12.8
5715,21.78,12.8
5716,21.78,12.8
5717,21.78,12.8
5718,21.78,12.8
5719,23.87,12.8
5720,23.87,12.8
5721,23.87,12.8
5722,23.87,12.8
5723,23.87,12.8
5724,23.87,12.8
5725,23.87,12.8
5726,23.87,12.8
5727,40.05,12.8
5728,40.05,12.8
5729,40.05,12.8
5730,40.05,12.8
5731,40.05,12.8
5732,40.05,12.8
5733,23.87,12.8
5734,23.87,12.8
5735,21.78,12.8
5736,21.78,12.8
5737,21.78,12.8
5738,21.78,12.8
5739,21.78,12.8
5740,21.78,12.8
5741,21.78,12.8
5742,21.78,12.8
5743,23.87,12.8
5744,23.87,12.8
5745,23.87,12.8
5746,23.87,12.8
5747,23.87,12.8
5748,23.87,12.8
5749,23.87,12.8
5750,23.87,12.8
5751,40.05,12.8
5752,40.05,12.8
5753,40.05,12.8
5754,40.05,12.8
5755,40.05,12.8
5756,40.05,12.8
5757,23.87,12.8
5758,23.87,12.8
5759,21.78,12.8
5760,21.78,12.8
5761,21.78,12.8
5762,21.78,12.8
5763,21.78,12.8
5764,21.78,12.8
5765,21.78,12.8
5766,21.78,12.8
5767,23.87,12.8
5768,23.87,12.8
5769,23.87,12.8
5770,23.87,12.8
5771,23.87,12.8
5772,23.87,12.8
5773,23.87,12.8
5774,23.87,12.8
5775,40.05,12.8
5776,40.05,12.8
5777,40.05,12.8
5778,40.05,12.8
5779,40.05,12.8
5780,40.05,12.8
5781,23.87,12.8
5782,23.87,12.8
5783,21.78,12.8
5784,21.78,12.8
5785,21.78,12.8
5786,21.78,12.8
5787,21.78,12.8
5788,21.78,12.8
5789,21.78,12.8
5790,21.78,12.8
5791,23.87,12.8
5792,23.87,12.8
5793,23.87,12.8
5794,23.87,12.8
5795,23.87,12.8
5796,23.87,12.8
5797,23.87,12.8
5798,23.87,12.8
5799,40.05,12.8
5800,40.05,12.8
5801,40.05,12.8
5802,40.05,12.8
5803,40.05,12.8
5804,40.05,12.8
5805,23.87,12.8
5806,23.87,12.8
5807,21.78,12.8
5808,21.78,12.8
5809,21.78,12.8
5810,21.78,12.8
5811,21.78,12.8
5812,21.78,12.8
5813,21.78,12.8
5814,21.78,12.8
5815,23.87,12.8
5816,23.87,12.8
5817,23.87,12.8
5818,23.87,12.8
5819,23.87,12.8
5820,23.87,12.8
5821,23.87,12.8
5822,23.87,12.8
5823,40.05,12.8
5824,40.05,12.8
5825,40.05,12.8
5826,40.05,12.8
5827,40.05,12.8
5828,40.05,12.8
5829,23.87,12.8
5830,23.87,12.8
5831,21.78,12.8
5832,21.78,12.8
5833,21.78,12.8
5834,21.78,12.8
5835,21.78,12.8
5836,21.78,12.8
5837,21.78,12.8
5838,21.78,12.8
5839,23.87,12.8
5840,23.87,12.8
5841,23.87,12.8
5842,23.87,12.8
5843,23.87,12.8
5844,23.87,12.8
5845,23.87,12.8
5846,23.87,12.8
5847,40.05,12.8
5848,40.05,12.8
5849,40.05,12.8
5850,40.05,12.8
5851,40.05,12.8
5852,40.05,12.8
5853,23.87,12.8
5854,23.87,12.8
5855,21.78,12.8
5856,21.78,12.8
5857,21.78,12.8
5858,21.78,12.8
5859,21.78,12.8
5860,21.78,12.8
5861,21.78,12.8
5862,21.78,12.8
5863,23.87,12.8
5864,23.87,12.8
5865,23.87,12.8
5866,23.87,12.8
5867,23.87,12.8
5868,23.87,12.8
5869,23.87,12.8
5870,23.87,12.8
5871,40.05,12.8
5872,40.05,12.8
5873,40.05,12.8
5874,40.05,12.8
5875,40.05,12.8
5876,40.05,12.8
5877,23.87,12.8
5878,23.87,12.8
5879,21.78,12.8
5880,21.78,12.8
5881,21.78,12.8
5882,21.78,12.8
5883,21.78,12.8
5884,21.78,12.8
5885,21.78,12.8
5886,21.78,12.8
5887,23.87,12.8
5888,23.87,12.8
5889,23.87,12.8
5890,23.87,12.8
5891,23.87,12.8
5892,23.87,12.8
5893,23.87,12.8
5894,23.87,12.8
5895,40.05,12.8
5896,40.05,12.8
5897,40.05,12.8
5898,40.05,12.8
5899,40.05,12.8
5900,40.05,12.8
5901,23.87,12.8
5902,23.87,12.8
5903,21.78,12.8
5904,21.78,12.8
5905,21.78,12.8
5906,21.78,12.8
5907,21.78,12.8
5908,21.78,12.8
5909,21.78,12.8
5910,21.78,12.8
5911,23.87,12.8
5912,23.87,12.8
5913,23.87,12.8
5914,23.87,12.8
5915,23.87,12.8
5916,23.87,12.8
5917,23.87,12.8
5918,23.87,12.8
5919,40.05,12.8
5920,40.05,12.8
5921,40.05,12.8
5922,40.05,12.8
5923,40.05,12.8
5924,40.05,12.8
5925,23.87,12.8
5926,23.87,12.8
5927,21.78,12.8
5928,21.78,12.8
5929,21.78,12.8
5930,21.78,12.8
5931,21.78,12.8
5932,21.78,12.8
5933,21.78,12.8
5934,21.78,12.8
5935,23.87,12.8
5936,23.87,12.8
5937,23.87,12.8
5938,23.87,12.8
5939,23.87,12.8
5940,23.87,12.8
5941,23.87,12.8
5942,23.87,12.8
5943,40.05,12.8
5944,40.05,12.8
5945,40.05,12.8
5946,40.05,12.8
5947,40.05,12.8
5948,40.05,12.8
5949,23.87,12.8
5950,23.87,12.8
5951,21.78,12.8
5952,21.78,12.8
5953,21.78,12.8
5954,21.78,12.8
5955,21.78,12.8
5956,21.78,12.8
5957,21.78,12.8
5958,21.78,12.8
5959,23.87,12.8
5960,23.87,12.8
5961,23.87,12.8
5962,23.87,12.8
5963,23.87,12.8
5964,23.87,12.8
5965,23.87,12.8
5966,23.87,12.8
5967,40.05,12.8
5968,40.05,12.8
5969,40.05,12.8
5970,40.05,12.8
5971,40.05,12.8
5972,40.05,12.8
5973,23.87,12.8
5974,23.87,12.8
5975,21.78,12.8
5976,21.78,12.8
5977,21.78,12.8
5978,21.78,12.8
5979,21.78,12.8
5980,21.78,12.8
5981,21.78,12.8
5982,21.78,12.8
5983,23.87,12.8
5984,23.87,12.8
5985,23.87,12.8
5986,23.87,12.8
5987,23.87,12.8
5988,23.87,12.8
5989,23.87,12.8
5990,23.87,12.8
5991,40.05,12.8
5992,40.05,12.8
5993,40.05,12.8
5994,40.05,12.8
5995,40.05,12.8
5996,40.05,12.8
5997,23.87,12.8
5998,23.87,12.8
5999,21.78,12.8
6000,21.78,12.8
6001,21.78,12.8
6002,21.78,12.8
6003,21.78,12.8
6004,21.78,12.8
6005,21.78,12.8
6006,21.78,12.8
6007,23.87,12.8
6008,23.87,12.8
6009,23.87,12.8
6010,23.87,12.8
6011,23.87,12.8
6012,23.87,12.8
6013,23.87,12.8
6014,23.87,12.8
6015,40.05,12.8
6016,40.05,12.8
6017,40.05,12.8
6018,40.05,12.8
6019,40.05,12.8
6020,40.05,12.8
6021,23.87,12.8
6022,23.87,12.8
6023,21.78,12.8
6024,21.78,12.8
6025,21.78,12.8
6026,21.78,12.8
6027,21.78,12.8
6028,21.78,12.8
6029,21.78,12.8
6030,21.78,12.8
6031,23.87,12.8
6032,23.87,12.8
6033,23.87,12.8
6034,23.87,12.8
6035,23.87,12.8
6036,23.87,12.8
6037,23.87,12.8
6038,23.87,12.8
6039,40.05,12.8
6040,40.05,12.8
6041,40.05,12.8
6042,40.05,12.8
6043,40.05,12.8
6044,40.05,12.8
6045,23.87,12.8
6046,23.87,12.8
6047,21.78,12.8
6048,21.78,12.8
6049,21.78,12.8
6050,21.78,12.8
6051,21.78,12.8
6052,21.78,12.8
6053,21.78,12.8
6054,21.78,12.8
6055,23.87,12.8
6056,23.87,12.8
6057,23.87,12.8
6058,23.87,12.8
6059,23.87,12.8
6060,23.87,12.8
6061,23.87,12.8
6062,23.87,12.8
6063,40.05,12.8
6064,40.05,12.8
6065,40.05,12.8
6066,40.05,12.8
6067,40.05,12.8
6068,40.05,12.8
6069,23.87,12.8
6070,23.87,12.8
6071,21.78,12.8
6072,21.78,12.8
6073,21.78,12.8
6074,21.78,12.8
6075,21.78,12.8
6076,21.78,12.8
6077,21.78,12.8
6078,21.78,12.8
6079,23.87,12.8
6080,23.87,12.8
6081,23.87,12.8
6082,23.87,12.8
6083,23.87,12.8
6084,23.87,12.8
6085,23.87,12.8
6086,23.87,12.8
6087,40.05,12.8
6088,40.05,12.8
6089,40.05,12.8
6090,40.05,12.8
6091,40.05,12.8
6092,40.05,12.8
6093,23.87,12.8
6094,23.87,12.8
6095,21.78,12.8
6096,21.78,12.8
6097,21.78,12.8
6098,21.78,12.8
6099,21.78,12.8
6100,21.78,12.8
6101,21.78,12.8
6102,21.78,12.8
6103,23.87,12.8
6104,23.87,12.8
6105,23.87,12.8
6106,23.87,12.8
6107,23.87,12.8
6108,23.87,12.8
6109,23.87,12.8
6110,23.87,12.8
6111,40.05,12.8
6112,40.05,12.8
6113,40.05,12.8
6114,40.05,12.8
6115,40.05,12.8
6116,40.05,12.8
6117,23.87,12.8
6118,23.87,12.8
6119,21.78,12.8
6120,21.78,12.8
6121,21.78,12.8
6122,21.78,12.8
6123,21.78,12.8
6124,21.78,12.8
6125,21.78,12.8
6126,21.78,12.8
6127,23.87,12.8
6128,23.87,12.8
6129,23.87,12.8
6130,23.87,12.8
6131,23.87,12.8
6132,23.87,12.8
6133,23.87,12.8
6134,23.87,12.8
6135,40.05,12.8
6136,40.05,12.8
6137,40.05,12.8
6138,40.05,12.8
6139,40.05,12.8
6140,40.05,12.8
6141,23.87,12.8
6142,23.87,12.8
6143,21.78,12.8
6144,21.78,12.8
6145,21.78,12.8
6146,21.78,12.8
6147,21.78,12.8
6148,21.78,12.8
6149,21.78,12.8
6150,21.78,12.8
6151,23.87,12.8
6152,23.87,12.8
6153,23.87,12.8
6154,23.87,12.8
6155,23.87,12.8
6156,23.87,12.8
6157,23.87,12.8
6158,23.87,12.8
6159,40.05,12.8
6160,40.05,12.8
6161,40.05,12.8
6162,40.05,12.8
6163,40.05,12.8
6164,40.05,12.8
6165,23.87,12.8
6166,23.87,12.8
6167,21.78,12.8
6168,21.78,12.8
6169,21.78,12.8
6170,21.78,12.8
6171,21.78,12.8
6172,21.78,12.8
6173,21.78,12.8
6174,21.78,12.8
6175,23.87,12.8
6176,23.87,12.8
6177,23.87,12.8
6178,23.87,12.8
6179,23.87,12.8
6180,23.87,12.8
6181,23.87,12.8
6182,23.87,12.8
6183,40.05,12.8
6184,40.05,12.8
6185,40.05,12.8
6186,40.05,12.8
6187,40.05,12.8
6188,40.05,12.8
6189,23.87,12.8
6190,23.87,12.8
6191,21.78,12.8
6192,21.78,12.8
6193,21.78,12.8
6194,21.78,12.8
6195,21.78,12.8
6196,21.78,12.8
6197,21.78,12.8
6198,21.78,12.8
6199,23.87,12.8
6200,23.87,12.8
6201,23.87,12.8
6202,23.87,12.8
6203,23.87,12.8
6204,23.87,12.8
6205,23.87,12.8
6206,23.87,12.8
6207,40.05,12.8
6208,40.05,12.8
6209,40.05,12.8
6210,40.05,12.8
6211,40.05,12.8
6212,40.05,12.8
6213,23.87,12.8
6214,23.87,12.8
6215,21.78,12.8
6216,21.78,12.8
6217,21.78,12.8
6218,21.78,12.8
6219,21.78,12.8
6220,21.78,12.8
6221,21.78,12.8
6222,21.78,12.8
6223,23.87,12.8
6224,23.87,12.8
6225,23.87,12.8
6226,23.87,12.8
6227,23.87,12.8
6228,23.87,12.8
6229,23.87,12.8
6230,23.87,12.8
6231,40.05,12.8
6232,40.05,12.8
6233,40.05,12.8
6234,40.05,12.8
6235,40.05,12.8
6236,40.05,12.8
6237,23.87,12.8
6238,23.87,12.8
6239,21.78,12.8
6240,21.78,12.8
6241,21.78,12.8
6242,21.78,12.8
6243,21.78,12.8
6244,21.78,12.8
6245,21.78,12.8
6246,21.78,12.8
6247,23.87,12.8
6248,23.87,12.8
6249,23.87,12.8
6250,23.87,12.8
6251,23.87,12.8
6252,23.87,12.8
6253,23.87,12.8
6254,23.87,12.8
6255,40.05,12.8
6256,40.05,12.8
6257,40.05,12.8
6258,40.05,12.8
6259,40.05,12.8
6260,40.05,12.8
6261,23.87,12.8
6262,23.87,12.8
6263,21.78,12.8
6264,21.78,12.8
6265,21.78,12.8
6266,21.78,12.8
6267,21.78,12.8
6268,21.78,12.8
6269,21.78,12.8
6270,21.78,12.8
6271,23.87,12.8
6272,23.87,12.8
6273,23.87,12.8
6274,23.87,12.8
6275,23.87,12.8
6276,23.87,12.8
6277,23.87,12.8
6278,23.87,12.8
6279,40.05,12.8
6280,40.05,12.8
6281,40.05,12.8
6282,40.05,12.8
6283,40.05,12.8
6284,40.05,12.8
6285,23.87,12.8
6286,23.87,12.8
6287,21.78,12.8
6288,21.78,12.8
6289,21.78,12.8
6290,21.78,12.8
6291,21.78,12.8
6292,21.78,12.8
6293,21.78,12.8
6294,21.78,12.8
6295,23.87,12.8
6296,23.87,12.8
6297,23.87,12.8
6298,23.87,12.8
6299,23.87,12.8
6300,23.87,12.8
6301,23.87,12.8
6302,23.87,12.8
6303,40.05,12.8
6304,40.05,12.8
6305,40.05,12.8
6306,40.05,12.8
6307,40.05,12.8
6308,40.05,12.8
6309,23.87,12.8
6310,23.87,12.8
6311,21.78,12.8
6312,21.78,12.8
6313,21.78,12.8
6314,21.78,12.8
6315,21.78,12.8
6316,21.78,12.8
6317,21.78,12.8
6318,21.78,12.8
6319,23.87,12.8
6320,23.87,12.8
6321,23.87,12.8
6322,23.87,12.8
6323,23.87,12.8
6324,23.87,12.8
6325,23.87,12.8
6326,23.87,12.8
6327,40.05,12.8
6328,40.05,12.8
6329,40.05,12.8
6330,40.05,12.8
6331,40.05,12.8
6332,40.05,12.8
6333,23.87,12.8
6334,23.87,12.8
6335,21.78,12.8
6336,21.78,12.8
6337,21.78,12.8
6338,21.78,12.8
6339,21.78,12.8
6340,21.78,12.8
6341,21.78,12.8
6342,21.78,12.8
6343,23.87,12.8
6344,23.87,12.8
6345,23.87,12.8
6346,23.87,12.8
6347,23.87,12.8
6348,23.87,12.8
6349,23.87,12.8
6350,23.87,12.8
6351,40.05,12.8
6352,40.05,12.8
6353,40.05,12.8
6354,40.05,12.8
6355,40.05,12.8
6356,40.05,12.8
6357,23.87,12.8
6358,23.87,12.8
6359,21.78,12.8
6360,21.78,12.8
6361,21.78,12.8
6362,21.78,12.8
6363,21.78,12.8
6364,21.78,12.8
6365,21.78,12.8
6366,21.78,12.8
6367,23.87,12.8
6368,23.87,12.8
6369,23.87,12.8
6370,23.87,12.8
6371,23.87,12.8
6372,23.87,12.8
6373,23.87,12.8
6374,23.87,12.8
6375,40.05,12.8
6376,40.05,12.8
6377,40.05,12.8
6378,40.05,12.8
6379,40.05,12.8
6380,40.05,12.8
6381,23.87,12.8
6382,23.87,12.8
6383,21.78,12.8
6384,21.78,12.8
6385,21.78,12.8
6386,21.78,12.8
6387,21.78,12.8
6388,21.78,12.8
6389,21.78,12.8
6390,21.78,12.8
6391,23.87,12.8
6392,23.87,12.8
6393,23.87,12.8
6394,23.87,12.8
6395,23.87,12.8
6396,23.87,12.8
6397,23.87,12.8
6398,23.87,12.8
6399,40.05,12.8
6400,40.05,12.8
6401,40.05,12.8
6402,40.05,12.8
6403,40.05,12.8
6404,40.05,12.8
6405,23.87,12.8
6406,23.87,12.8
6407,21.78,12.8
6408,21.78,12.8
6409,21.78,12.8
6410,21.78,12.8
6411,21.78,12.8
6412,21.78,12.8
6413,21.78,12.8
6414,21.78,12.8
6415,23.87,12.8
6416,23.87,12.8
6417,23.87,12.8
6418,23.87,12.8
6419,23.87,12.8
6420,23.87,12.8
6421,23.87,12.8
6422,23.87,12.8
6423,40.05,12.8
6424,40.05,12.8
6425,40.05,12.8
6426,40.05,12.8
6427,40.05,12.8
6428,40.05,12.8
6429,23.87,12.8
6430,23.87,12.8
6431,21.78,12.8
6432,21.78,12.8
6433,21.78,12.8
6434,21.78,12.8
6435,21.78,12.8
6436,21.78,12.8
6437,21.78,12.8
6438,21.78,12.8
6439,23.87,12.8
